Date,Time,SO2,NO,NO2,NOX,CO,O3,PM2.5,PM10,Temperature,RH,Solar_Rad,AQI,AQI_severity,Location
2024-03-24,08:00,226.28,12.49,33.9,259.48,0.74,0.03,297.83,195.41,28.91,77.52,721.71,339.0,Hazardous,Barisal
2024-03-24,08:00,97.81,118.94,365.73,257.8,24.8,0.14,158.56,389.33,11.06,86.21,237.0,263.0,Very Unhealthy,Sylhet
2024-03-24,08:00,221.69,173.17,209.86,272.18,8.68,0.02,174.89,55.56,11.83,66.65,841.32,225.0,Very Unhealthy,Mymensingh
2024-03-24,08:00,251.41,140.99,250.11,218.97,4.49,0.07,44.51,239.06,10.02,75.2,265.57,178.0,Unhealthy,Rangpur
2024-03-24,09:00,197.24,183.19,128.76,63.37,13.4,0.06,186.79,399.72,28.73,72.39,980.71,265.0,Very Unhealthy,Dhaka
2024-03-24,09:00,242.4,68.05,252.0,268.23,19.25,0.08,24.61,151.53,29.93,86.36,637.79,226.0,Very Unhealthy,Chattogram
2024-03-24,09:00,76.14,55.82,375.55,267.55,16.48,0.08,254.04,136.45,31.6,72.42,51.91,304.0,Hazardous,Khulna
2024-03-24,09:00,139.94,4.78,296.89,395.77,4.6,0.07,53.1,352.96,33.06,86.94,677.15,199.0,Unhealthy,Rajshahi
2024-03-24,09:00,18.5,141.8,57.89,210.44,29.67,0.07,150.44,196.36,22.99,89.4,308.35,295.0,Very Unhealthy,Barisal
2024-03-24,09:00,216.68,61.18,83.55,43.7,2.22,0.06,260.67,156.49,34.12,83.1,779.89,309.0,Hazardous,Sylhet
2024-03-24,09:00,192.18,142.64,349.46,68.28,24.11,0.03,287.77,91.82,24.75,69.81,424.82,331.0,Hazardous,Mymensingh
2024-03-24,09:00,275.06,58.41,158.93,174.64,25.41,0.14,96.49,33.14,22.76,63.53,117.03,267.0,Very Unhealthy,Rangpur
2024-03-24,10:00,124.91,87.1,95.72,107.3,29.35,0.03,130.49,26.39,20.87,77.89,815.32,293.0,Very Unhealthy,Dhaka
2024-03-24,10:00,173.71,117.46,92.22,166.02,6.41,0.14,277.16,317.88,25.93,71.83,957.76,322.0,Hazardous,Chattogram
2024-03-24,10:00,226.24,35.97,285.69,302.48,29.48,0.11,292.47,353.1,28.5,54.56,272.31,334.0,Hazardous,Khulna
2024-03-24,10:00,88.83,28.66,104.51,279.64,7.96,0.06,193.39,207.72,16.03,51.21,664.25,244.0,Very Unhealthy,Rajshahi
2024-03-24,10:00,143.37,20.26,168.62,131.5,9.52,0.13,170.82,266.75,33.22,91.3,212.06,226.0,Very Unhealthy,Barisal
2024-03-24,10:00,252.62,119.59,184.12,217.21,2.28,0.13,48.22,280.03,18.5,67.82,613.37,226.0,Very Unhealthy,Sylhet
2024-03-24,10:00,52.19,103.99,347.34,141.34,21.41,0.09,57.38,229.36,32.62,63.83,376.27,240.0,Very Unhealthy,Mymensingh
2024-03-24,10:00,50.07,53.96,125.68,275.61,22.7,0.13,87.07,278.17,34.95,74.78,519.43,249.0,Very Unhealthy,Rangpur
2024-03-24,11:00,39.8,66.31,393.74,95.94,19.87,0.03,87.48,297.66,23.09,70.21,708.08,230.0,Very Unhealthy,Dhaka
2024-03-24,11:00,51.77,193.14,298.01,206.66,11.82,0.09,137.61,231.04,15.11,59.37,240.26,193.0,Unhealthy,Chattogram
2024-03-24,11:00,204.48,68.57,308.09,169.26,16.58,0.12,52.11,120.02,17.01,82.97,951.8,216.0,Very Unhealthy,Khulna
2024-03-24,11:00,101.72,117.66,206.06,156.78,9.64,0.07,204.31,270.19,27.06,87.92,573.19,254.0,Very Unhealthy,Rajshahi
2024-03-24,11:00,280.92,167.15,43.68,261.11,7.58,0.07,83.91,73.44,14.3,71.71,960.83,190.0,Unhealthy,Barisal
2024-03-24,11:00,93.85,11.14,92.04,66.92,19.74,0.09,120.02,173.07,17.23,91.66,883.12,229.0,Very Unhealthy,Sylhet
2024-03-24,11:00,104.13,141.25,43.66,38.5,16.76,0.06,295.08,261.96,14.28,92.21,366.12,336.0,Hazardous,Mymensingh
2024-03-24,11:00,161.57,181.8,79.41,322.86,9.17,0.13,232.94,334.45,24.67,63.55,688.12,283.0,Very Unhealthy,Rangpur
2024-03-24,12:00,299.22,194.34,390.46,350.21,20.7,0.14,252.4,133.94,32.57,52.64,207.19,303.0,Hazardous,Dhaka
2024-03-24,12:00,23.86,75.26,29.51,372.97,10.35,0.13,84.74,105.27,32.16,72.27,323.17,226.0,Very Unhealthy,Chattogram
2024-03-24,12:00,235.62,184.63,118.09,66.5,20.5,0.06,179.09,269.6,20.48,85.77,525.69,234.0,Very Unhealthy,Khulna
2024-03-24,12:00,252.24,11.36,387.01,154.4,15.71,0.13,293.71,352.49,30.03,72.37,113.13,335.0,Hazardous,Rajshahi
2024-03-24,12:00,80.99,93.16,155.25,304.91,11.37,0.1,236.23,120.41,23.54,68.41,993.28,286.0,Very Unhealthy,Barisal
2024-03-24,12:00,102.35,171.17,340.52,380.71,7.84,0.05,274.55,388.18,25.88,94.75,840.16,320.0,Hazardous,Sylhet
2024-03-24,12:00,232.6,192.27,378.7,358.1,10.13,0.09,178.7,34.54,24.34,78.64,326.69,229.0,Very Unhealthy,Mymensingh
2024-03-24,12:00,238.87,83.75,81.59,167.73,8.65,0.08,109.45,395.71,13.48,59.48,994.3,259.0,Very Unhealthy,Rangpur
2024-03-24,13:00,112.58,179.08,118.27,36.62,2.33,0.12,286.41,132.51,30.58,90.55,486.84,330.0,Hazardous,Dhaka
2024-03-24,13:00,188.08,199.99,397.53,388.11,21.5,0.1,72.29,167.99,29.41,73.28,179.94,241.0,Very Unhealthy,Chattogram
2024-03-24,13:00,256.27,69.32,384.9,353.13,1.95,0.13,48.39,357.5,21.97,60.95,384.04,226.0,Very Unhealthy,Khulna
2024-03-24,13:00,207.26,166.68,269.98,275.63,17.93,0.08,143.64,209.8,30.41,82.28,161.11,217.0,Very Unhealthy,Rajshahi
2024-03-24,13:00,218.97,63.19,135.23,338.66,23.57,0.05,242.27,256.43,15.3,69.64,285.48,292.0,Very Unhealthy,Barisal
2024-03-24,13:00,131.59,182.07,274.53,152.53,12.61,0.11,157.52,48.25,21.38,81.54,502.75,208.0,Very Unhealthy,Sylhet
2024-03-24,13:00,45.75,26.28,14.56,387.24,21.53,0.02,97.63,226.47,27.41,54.84,537.1,241.0,Very Unhealthy,Mymensingh
2024-03-24,13:00,118.67,142.89,63.0,144.62,6.48,0.04,17.9,310.73,26.35,63.15,838.85,179.0,Unhealthy,Rangpur
2024-03-24,14:00,256.2,5.18,260.15,324.12,10.42,0.15,82.18,137.93,22.26,75.46,719.91,247.0,Very Unhealthy,Dhaka
2024-03-24,14:00,237.85,94.09,195.5,343.11,12.53,0.03,269.93,238.34,16.15,63.23,178.62,316.0,Hazardous,Chattogram
2024-03-24,14:00,18.32,54.72,248.98,291.56,8.81,0.12,152.29,179.72,34.37,88.54,731.82,216.0,Very Unhealthy,Khulna
2024-03-24,14:00,220.36,161.9,200.55,268.33,23.29,0.12,124.9,246.89,24.79,76.41,394.98,253.0,Very Unhealthy,Rajshahi
2024-03-24,14:00,253.45,159.66,346.56,135.04,20.59,0.11,206.53,381.91,15.56,65.02,427.36,257.0,Very Unhealthy,Barisal
2024-03-24,14:00,15.46,55.19,200.22,235.74,20.3,0.13,74.29,82.12,20.97,87.56,966.96,233.0,Very Unhealthy,Sylhet
2024-03-24,14:00,143.11,145.6,380.03,100.41,19.99,0.08,195.12,333.0,13.88,63.59,227.21,245.0,Very Unhealthy,Mymensingh
2024-03-24,14:00,274.42,104.1,146.63,78.12,25.33,0.04,43.78,96.27,20.2,64.84,809.14,266.0,Very Unhealthy,Rangpur
2024-03-24,15:00,13.52,104.78,354.54,99.16,29.22,0.01,129.46,96.26,20.2,73.16,731.58,292.0,Very Unhealthy,Dhaka
2024-03-24,15:00,227.24,60.81,390.34,254.3,22.89,0.08,206.46,299.19,31.49,58.23,756.86,256.0,Very Unhealthy,Chattogram
2024-03-24,15:00,153.56,122.96,124.26,150.39,4.61,0.03,159.42,369.58,11.5,88.94,735.05,222.0,Very Unhealthy,Khulna
2024-03-24,15:00,155.61,18.81,87.42,280.7,10.08,0.11,269.39,318.68,10.63,50.38,497.89,316.0,Hazardous,Rajshahi
2024-03-24,15:00,178.85,45.1,69.16,223.79,17.43,0.13,196.46,110.71,17.38,80.72,864.16,247.0,Very Unhealthy,Barisal
2024-03-24,15:00,129.17,148.24,94.52,21.55,16.07,0.11,97.16,39.33,10.26,75.87,143.04,205.0,Very Unhealthy,Sylhet
2024-03-24,15:00,35.83,63.21,125.42,150.51,18.46,0.13,52.58,339.57,33.07,55.77,967.34,226.0,Very Unhealthy,Mymensingh
2024-03-24,15:00,195.89,69.53,286.96,269.97,29.42,0.09,252.79,301.67,13.77,69.12,749.49,303.0,Hazardous,Rangpur
2024-03-24,16:00,94.79,143.48,296.64,295.66,22.69,0.01,201.73,327.24,16.76,78.27,86.52,252.0,Very Unhealthy,Dhaka
2024-03-24,16:00,227.23,152.07,346.55,45.43,10.85,0.05,231.85,369.13,28.02,92.35,369.61,282.0,Very Unhealthy,Chattogram
2024-03-24,16:00,241.83,180.81,188.16,228.7,8.22,0.07,23.46,222.24,12.13,86.79,943.25,174.0,Unhealthy,Khulna
2024-03-24,16:00,296.88,72.51,11.35,70.1,8.13,0.08,284.61,51.7,16.17,58.83,644.33,328.0,Hazardous,Rajshahi
2024-03-24,16:00,83.78,59.66,199.8,359.57,7.4,0.02,42.08,331.97,22.94,70.82,91.43,189.0,Unhealthy,Barisal
2024-03-24,16:00,258.46,83.14,130.75,143.89,15.99,0.13,37.4,369.81,15.55,73.16,58.6,226.0,Very Unhealthy,Sylhet
2024-03-24,16:00,71.14,79.36,398.92,220.15,9.42,0.12,230.95,241.17,19.01,65.49,435.13,281.0,Very Unhealthy,Mymensingh
2024-03-24,16:00,203.03,78.47,103.94,270.54,16.46,0.06,133.12,230.13,15.37,81.59,104.89,207.0,Very Unhealthy,Rangpur
2024-03-24,17:00,84.98,189.15,284.5,346.52,21.39,0.09,235.18,393.45,28.54,81.28,523.73,285.0,Very Unhealthy,Dhaka
2024-03-24,17:00,295.69,16.36,378.59,106.79,7.95,0.06,43.9,212.99,23.11,75.38,474.18,197.0,Unhealthy,Chattogram
2024-03-24,17:00,271.88,199.75,263.32,161.14,4.7,0.02,194.83,360.92,23.68,82.05,160.15,245.0,Very Unhealthy,Khulna
2024-03-24,17:00,205.62,143.57,275.47,280.62,17.35,0.15,174.13,48.56,11.95,75.46,136.09,247.0,Very Unhealthy,Rajshahi
2024-03-24,17:00,117.47,44.39,368.26,101.74,11.08,0.06,187.88,123.66,28.72,58.91,68.86,238.0,Very Unhealthy,Barisal
2024-03-24,17:00,57.69,78.41,191.5,387.02,17.75,0.1,273.28,150.44,25.57,76.98,431.53,319.0,Hazardous,Sylhet
2024-03-24,17:00,84.01,15.96,134.82,337.05,28.79,0.13,284.02,278.3,32.41,89.09,87.64,328.0,Hazardous,Mymensingh
2024-03-24,17:00,83.06,46.98,397.35,305.5,9.35,0.08,53.63,132.95,26.65,53.57,917.42,157.0,Unhealthy,Rangpur
2024-03-24,18:00,289.71,128.78,385.25,232.34,23.26,0.1,49.01,188.09,30.5,67.83,658.2,253.0,Very Unhealthy,Dhaka
2024-03-24,18:00,153.68,180.6,43.3,112.08,18.41,0.07,14.45,96.13,28.76,54.58,253.62,220.0,Very Unhealthy,Chattogram
2024-03-24,18:00,38.73,86.7,217.47,166.73,18.64,0.03,200.77,386.49,22.1,84.6,193.72,251.0,Very Unhealthy,Khulna
2024-03-24,18:00,187.31,91.71,202.09,70.72,17.47,0.12,292.49,377.58,25.16,87.45,683.81,334.0,Hazardous,Rajshahi
2024-03-24,18:00,136.57,177.2,351.72,50.44,21.01,0.06,214.93,163.88,33.48,65.31,993.21,265.0,Very Unhealthy,Barisal
2024-03-24,18:00,141.79,135.03,76.33,311.8,4.18,0.08,33.05,346.82,11.66,93.0,50.64,196.0,Unhealthy,Sylhet
2024-03-24,18:00,146.57,47.08,103.6,288.97,29.52,0.02,168.34,172.3,27.43,92.48,381.97,294.0,Very Unhealthy,Mymensingh
2024-03-24,18:00,86.3,38.21,319.78,305.5,24.14,0.05,219.07,323.25,10.52,81.39,719.1,269.0,Very Unhealthy,Rangpur
2024-03-24,19:00,224.94,121.88,273.7,384.89,26.55,0.12,205.18,51.18,11.66,61.55,640.34,274.0,Very Unhealthy,Dhaka
2024-03-24,19:00,239.34,58.34,237.76,91.47,27.97,0.1,112.19,57.39,27.03,77.16,462.32,284.0,Very Unhealthy,Chattogram
2024-03-24,19:00,58.01,157.62,272.96,323.14,18.56,0.06,278.08,76.52,19.54,69.36,544.4,323.0,Hazardous,Khulna
2024-03-24,19:00,138.95,80.42,354.77,310.08,13.44,0.08,298.23,308.22,24.71,90.61,859.93,339.0,Hazardous,Rajshahi
2024-03-24,19:00,244.46,153.66,381.51,292.44,3.38,0.05,135.91,176.71,19.79,66.91,849.66,193.0,Unhealthy,Barisal
2024-03-24,19:00,184.33,15.75,192.1,88.94,3.87,0.05,256.92,353.61,10.71,63.95,197.92,306.0,Hazardous,Sylhet
2024-03-24,19:00,203.93,157.85,142.99,117.58,19.84,0.14,200.07,213.66,11.03,67.31,315.72,250.0,Very Unhealthy,Mymensingh
2024-03-24,19:00,299.18,71.25,192.34,284.49,18.47,0.09,258.26,142.31,19.11,51.66,55.05,307.0,Hazardous,Rangpur
2024-03-24,20:00,159.34,193.52,107.74,286.46,22.02,0.1,288.14,210.17,22.08,64.02,635.42,331.0,Hazardous,Dhaka
2024-03-24,20:00,204.59,74.21,127.45,261.86,28.38,0.03,30.86,361.99,19.01,88.48,339.97,287.0,Very Unhealthy,Chattogram
2024-03-24,20:00,190.57,103.68,250.62,46.74,14.55,0.05,193.31,237.96,27.65,94.26,420.36,243.0,Very Unhealthy,Khulna
2024-03-24,20:00,154.52,23.53,313.49,308.2,20.62,0.05,235.11,69.23,14.75,92.76,732.58,285.0,Very Unhealthy,Rajshahi
2024-03-24,20:00,263.4,133.76,313.9,243.89,14.83,0.02,272.17,93.14,22.56,75.07,882.02,318.0,Hazardous,Barisal
2024-03-24,20:00,43.45,45.96,203.37,297.83,11.68,0.06,151.81,351.83,27.77,69.33,270.02,202.0,Very Unhealthy,Sylhet
2024-03-24,20:00,146.97,129.31,176.6,143.98,15.7,0.07,100.46,119.53,10.01,52.94,827.61,202.0,Very Unhealthy,Mymensingh
2024-03-24,20:00,110.13,100.37,366.68,260.17,8.34,0.07,110.28,68.21,18.63,83.6,65.02,179.0,Unhealthy,Rangpur
2024-03-24,21:00,5.95,38.94,319.76,332.34,11.59,0.09,16.2,318.9,31.52,92.2,184.74,183.0,Unhealthy,Dhaka
2024-03-24,21:00,185.9,137.11,285.9,274.53,28.4,0.06,128.35,217.97,33.01,68.19,557.67,287.0,Very Unhealthy,Chattogram
2024-03-24,21:00,299.14,42.12,319.96,161.65,0.66,0.05,145.05,295.26,16.55,55.31,869.94,198.0,Unhealthy,Khulna
2024-03-24,21:00,193.41,84.54,146.33,266.78,5.52,0.08,56.08,264.13,25.73,55.55,560.62,251.8395084309803,Unhealthy,Rajshahi
2024-03-24,21:00,225.17,10.32,217.34,358.04,4.7,0.01,27.08,214.14,22.16,54.0,78.68,167.0,Unhealthy,Barisal
2024-03-24,21:00,88.73,9.22,130.68,335.2,14.68,0.07,178.3,135.34,29.12,73.44,338.48,229.0,Very Unhealthy,Sylhet
2024-03-24,21:00,202.16,179.24,266.77,173.07,1.1,0.14,41.05,259.26,14.02,91.29,958.18,237.0,Very Unhealthy,Mymensingh
2024-03-24,21:00,137.62,161.35,157.81,394.3,27.82,0.13,38.0,172.05,15.75,88.11,555.18,283.0,Very Unhealthy,Rangpur
2024-03-24,22:00,188.3,113.94,266.83,150.06,18.19,0.13,255.4,86.82,21.58,66.41,280.21,305.0,Hazardous,Dhaka
2024-03-24,22:00,182.05,108.34,174.71,255.14,20.8,0.1,248.8,141.17,16.51,90.73,752.19,298.0,Very Unhealthy,Chattogram
2024-03-24,22:00,123.68,184.42,236.18,394.24,14.87,0.03,27.26,371.8,20.15,92.59,827.28,225.0,Very Unhealthy,Khulna
2024-03-24,22:00,145.39,106.21,183.74,296.06,15.47,0.11,132.16,369.27,22.9,78.76,135.63,221.0,Very Unhealthy,Rajshahi
2024-03-24,22:00,13.26,125.83,105.74,329.71,24.64,0.07,289.86,284.26,17.95,90.03,236.7,332.0,Hazardous,Barisal
2024-03-24,22:00,132.57,159.82,208.34,35.94,18.6,0.11,18.04,117.57,23.87,52.12,324.29,222.0,Very Unhealthy,Sylhet
2024-03-24,22:00,251.04,47.18,22.32,25.66,10.12,0.14,130.37,77.53,15.21,64.35,128.58,237.0,Very Unhealthy,Mymensingh
2024-03-24,22:00,185.7,100.38,181.59,351.83,28.0,0.09,270.19,128.24,18.89,54.67,521.47,317.0,Hazardous,Rangpur
2024-03-24,23:00,262.0,63.56,153.6,209.5,14.45,0.05,82.76,250.09,30.28,52.84,350.18,184.0,Unhealthy,Dhaka
2024-03-24,23:00,21.77,57.21,162.33,263.89,5.39,0.12,19.97,161.07,33.44,57.67,656.55,216.0,Very Unhealthy,Chattogram
2024-03-24,23:00,273.45,136.58,128.32,228.49,28.55,0.04,147.39,268.68,19.62,62.25,783.12,288.0,Very Unhealthy,Khulna
2024-03-24,23:00,62.77,86.36,59.75,242.72,23.89,0.03,64.93,180.76,28.23,81.86,798.83,257.0,Very Unhealthy,Rajshahi
2024-03-24,23:00,100.56,37.71,368.72,395.21,7.41,0.05,90.99,329.85,13.98,65.94,411.14,188.0,Unhealthy,Barisal
2024-03-24,23:00,286.83,3.21,270.33,102.05,10.61,0.08,74.36,101.3,22.11,94.78,885.1,193.0,Unhealthy,Sylhet
2024-03-24,23:00,229.79,135.13,86.04,375.12,10.66,0.12,177.62,213.24,15.51,94.19,575.7,228.0,Very Unhealthy,Mymensingh
2024-03-24,23:00,236.69,174.35,391.69,304.36,3.21,0.14,26.43,129.16,32.84,59.35,954.88,237.0,Very Unhealthy,Rangpur
2024-03-25,00:00,126.27,127.01,282.74,391.7,3.93,0.15,186.94,360.13,27.14,80.04,365.39,247.0,Very Unhealthy,Dhaka
2024-03-25,00:00,224.54,191.77,133.42,302.31,28.25,0.13,97.63,305.96,12.5,90.43,967.15,286.0,Very Unhealthy,Chattogram
2024-03-25,00:00,258.56,92.8,195.14,288.31,19.82,0.08,146.8,231.35,20.03,61.14,112.0,230.0,Very Unhealthy,Khulna
2024-03-25,00:00,225.57,91.71,155.11,278.32,19.67,0.07,131.09,247.81,32.65,75.86,759.6,229.0,Very Unhealthy,Rajshahi
2024-03-25,00:00,108.51,70.34,204.21,369.94,5.91,0.09,278.09,44.1,10.16,59.34,302.88,323.0,Hazardous,Barisal
2024-03-25,00:00,93.12,142.78,155.31,244.62,28.54,0.07,236.08,225.2,14.57,50.41,930.7,288.0,Very Unhealthy,Sylhet
2024-03-25,00:00,63.04,85.55,50.99,97.07,15.66,0.03,219.04,244.47,24.81,80.82,246.79,269.0,Very Unhealthy,Mymensingh
2024-03-25,00:00,163.98,188.5,360.69,124.35,23.43,0.11,106.8,399.44,15.54,88.7,987.3,265.0,Very Unhealthy,Rangpur
2024-03-25,01:00,290.4,26.18,180.25,121.61,29.97,0.09,258.78,284.57,25.61,59.56,556.94,308.0,Hazardous,Dhaka
2024-03-25,01:00,118.59,151.13,305.32,262.09,14.05,0.11,240.17,296.2,32.6,86.15,886.79,290.0,Very Unhealthy,Chattogram
2024-03-25,01:00,28.71,73.18,50.45,56.71,10.28,0.06,136.85,118.77,15.58,94.09,255.73,193.0,Unhealthy,Khulna
2024-03-25,01:00,162.22,137.84,266.09,253.29,10.06,0.1,270.21,284.77,32.88,57.13,117.77,317.0,Hazardous,Rajshahi
2024-03-25,01:00,249.98,18.38,353.96,130.72,6.08,0.04,97.91,218.56,15.07,94.4,369.56,178.0,Unhealthy,Barisal
2024-03-25,01:00,204.1,175.33,267.83,256.37,8.4,0.12,152.61,47.52,15.38,58.14,412.94,216.0,Very Unhealthy,Sylhet
2024-03-25,01:00,169.43,45.83,103.19,127.81,21.98,0.15,61.02,279.41,19.45,50.78,248.04,247.0,Very Unhealthy,Mymensingh
2024-03-25,01:00,70.17,138.46,398.15,253.43,28.98,0.08,99.35,125.22,17.53,50.93,940.69,291.0,Very Unhealthy,Rangpur
2024-03-25,02:00,109.49,183.5,147.82,382.0,21.55,0.06,236.31,180.69,25.16,86.99,547.96,286.0,Very Unhealthy,Dhaka
2024-03-25,02:00,28.68,174.18,334.52,366.47,19.31,0.12,237.03,385.47,33.33,75.19,756.65,287.0,Very Unhealthy,Chattogram
2024-03-25,02:00,293.4,95.51,58.35,158.74,8.44,0.01,148.41,386.14,30.18,61.23,257.46,246.0,Very Unhealthy,Khulna
2024-03-25,02:00,148.22,107.36,79.83,327.67,21.2,0.05,261.95,73.09,22.29,70.41,116.41,310.0,Hazardous,Rajshahi
2024-03-25,02:00,40.14,160.37,25.72,74.36,13.99,0.04,37.68,378.12,26.34,93.57,419.82,234.0,Very Unhealthy,Barisal
2024-03-25,02:00,176.51,190.66,364.42,105.36,10.52,0.11,72.43,188.42,28.83,63.98,246.31,205.0,Very Unhealthy,Sylhet
2024-03-25,02:00,173.74,25.34,204.41,313.88,23.36,0.11,222.28,362.05,10.82,82.18,894.81,272.0,Very Unhealthy,Mymensingh
2024-03-25,02:00,126.0,80.33,366.02,84.82,25.57,0.01,61.72,283.52,19.81,81.04,945.76,268.0,Very Unhealthy,Rangpur
2024-03-25,03:00,145.47,116.89,23.18,210.39,3.29,0.05,33.97,75.56,33.8,82.4,273.19,132.0,Unhealthy for Sensitive Groups,Dhaka
2024-03-25,03:00,293.11,196.72,34.82,232.36,24.17,0.13,130.78,160.53,23.11,59.75,954.68,259.0,Very Unhealthy,Chattogram
2024-03-25,03:00,110.62,19.42,153.8,334.78,6.82,0.05,271.84,21.71,15.83,58.85,813.33,318.0,Hazardous,Khulna
2024-03-25,03:00,83.61,44.05,233.65,362.87,7.29,0.04,59.31,169.98,25.37,82.74,633.54,153.0,Unhealthy,Rajshahi
2024-03-25,03:00,101.07,114.39,355.04,80.93,1.33,0.12,210.08,207.43,10.49,86.15,659.05,260.0,Very Unhealthy,Barisal
2024-03-25,03:00,293.68,161.83,241.09,218.02,9.46,0.13,50.61,50.45,13.05,64.13,490.77,226.0,Very Unhealthy,Sylhet
2024-03-25,03:00,186.46,192.17,245.09,333.77,22.72,0.07,158.56,78.89,23.2,60.41,474.92,249.0,Very Unhealthy,Mymensingh
2024-03-25,03:00,64.19,54.61,254.58,284.48,25.43,0.1,65.89,301.89,30.14,59.12,174.39,267.0,Very Unhealthy,Rangpur
2024-03-25,04:00,178.31,153.75,326.0,258.29,1.42,0.11,78.05,262.13,27.61,56.66,152.4,205.0,Very Unhealthy,Dhaka
2024-03-25,04:00,210.39,44.54,21.32,332.68,20.7,0.14,219.68,114.46,28.03,61.37,184.95,270.0,Very Unhealthy,Chattogram
2024-03-25,04:00,15.7,163.96,32.81,129.77,20.36,0.11,270.69,254.96,16.02,70.65,849.16,317.0,Hazardous,Khulna
2024-03-25,04:00,88.91,192.69,22.91,242.73,17.65,0.12,248.16,60.24,23.15,52.11,563.96,298.0,Very Unhealthy,Rajshahi
2024-03-25,04:00,150.0,83.86,49.08,163.97,21.38,0.12,142.02,33.13,33.85,56.97,818.04,240.0,Very Unhealthy,Barisal
2024-03-25,04:00,112.13,82.39,259.17,38.98,17.33,0.1,96.5,132.58,11.92,94.49,277.95,213.0,Very Unhealthy,Sylhet
2024-03-25,04:00,256.45,75.73,140.76,126.66,22.59,0.11,110.59,293.66,13.57,86.67,228.87,248.0,Very Unhealthy,Mymensingh
2024-03-25,04:00,214.46,153.6,318.97,344.17,28.49,0.1,121.09,309.83,18.86,68.14,467.98,287.0,Very Unhealthy,Rangpur
2024-03-25,05:00,274.79,192.4,220.06,162.32,15.83,0.07,114.32,363.64,16.07,71.61,803.51,213.0,Very Unhealthy,Dhaka
2024-03-25,05:00,39.44,34.17,73.12,347.88,1.8,0.15,67.15,332.45,11.44,62.64,399.91,247.0,Very Unhealthy,Chattogram
2024-03-25,05:00,285.78,163.25,305.67,271.64,23.84,0.11,93.17,282.64,21.32,84.66,115.55,256.0,Very Unhealthy,Khulna
2024-03-25,05:00,33.44,111.86,113.56,380.83,6.44,0.07,182.69,149.04,21.01,74.28,806.46,233.0,Very Unhealthy,Rajshahi
2024-03-25,05:00,171.91,96.06,101.57,35.04,5.11,0.06,284.85,94.73,11.77,75.02,755.46,328.0,Hazardous,Barisal
2024-03-25,05:00,64.54,95.16,300.3,170.61,15.92,0.04,81.49,206.57,16.77,55.31,379.5,204.0,Very Unhealthy,Sylhet
2024-03-25,05:00,18.13,83.31,21.45,293.15,0.56,0.11,61.25,153.06,31.18,81.46,728.93,205.0,Very Unhealthy,Mymensingh
2024-03-25,05:00,123.77,185.38,249.6,185.7,15.19,0.08,63.35,26.41,34.37,77.37,210.54,196.0,Unhealthy,Rangpur
2024-03-25,06:00,119.69,50.88,110.4,154.3,25.15,0.06,100.36,27.38,11.63,55.04,956.47,265.0,Very Unhealthy,Dhaka
2024-03-25,06:00,261.83,127.21,388.47,97.15,29.94,0.09,191.79,230.11,21.94,91.56,470.67,297.0,Very Unhealthy,Chattogram
2024-03-25,06:00,92.2,67.94,260.38,213.54,24.51,0.13,40.79,49.61,12.47,50.35,343.51,261.0,Very Unhealthy,Khulna
2024-03-25,06:00,153.55,9.45,185.36,343.87,23.4,0.1,202.82,120.41,13.7,65.96,725.54,253.0,Very Unhealthy,Rajshahi
2024-03-25,06:00,297.93,28.67,13.49,267.16,13.37,0.12,69.63,66.32,19.34,64.92,342.89,216.0,Very Unhealthy,Barisal
2024-03-25,06:00,254.42,10.56,306.38,78.55,21.52,0.1,186.32,342.95,19.78,89.01,502.92,241.0,Very Unhealthy,Sylhet
2024-03-25,06:00,199.46,12.65,315.13,54.33,8.83,0.12,189.97,335.59,11.55,68.51,749.56,240.0,Very Unhealthy,Mymensingh
2024-03-25,06:00,297.22,186.11,326.6,212.02,11.45,0.01,167.63,181.2,24.75,81.5,557.21,218.0,Very Unhealthy,Rangpur
2024-03-25,07:00,47.69,109.44,123.53,256.67,5.24,0.01,254.25,113.18,11.81,59.9,697.08,304.0,Hazardous,Dhaka
2024-03-25,07:00,271.36,138.85,295.94,140.42,24.08,0.03,93.12,232.49,23.19,66.65,895.77,258.0,Very Unhealthy,Chattogram
2024-03-25,07:00,150.51,178.69,142.58,72.95,15.03,0.1,280.01,229.97,11.09,52.84,508.2,324.0,Hazardous,Khulna
2024-03-25,07:00,159.53,145.26,105.14,105.88,26.87,0.06,254.87,80.31,16.55,66.64,100.03,304.0,Hazardous,Rajshahi
2024-03-25,07:00,142.22,174.78,237.95,287.45,15.05,0.14,221.18,323.9,15.27,82.49,349.84,271.0,Very Unhealthy,Barisal
2024-03-25,07:00,106.39,176.14,322.35,339.79,2.31,0.02,218.23,178.71,17.39,56.92,139.62,268.0,Very Unhealthy,Sylhet
2024-03-25,07:00,208.27,125.23,175.9,214.01,3.13,0.08,266.3,170.07,23.05,52.68,302.46,314.0,Hazardous,Mymensingh
2024-03-25,07:00,183.25,116.75,217.5,149.69,3.89,0.04,269.1,169.32,22.2,55.74,926.42,316.0,Hazardous,Rangpur
2024-03-25,08:00,18.29,75.51,345.31,253.87,5.59,0.02,162.64,368.03,27.02,62.73,832.05,220.0,Very Unhealthy,Dhaka
2024-03-25,08:00,297.66,192.51,160.48,89.72,5.29,0.03,250.46,265.25,34.36,50.26,750.22,197.0,Unhealthy,Chattogram
